sku,title,description,brand,product_type,gender,age_group,occasion,url_key,categories,created_at,updated_at,variant_count,product_ids,size,color,price,stock_status
25497601,Shiloh Cut-Out Linen Playsuit,,,simple,,,,,"2622,2625,4053,4056,5552,5555",2018-11-05,2025-05-21,7,"135360,135363,135366,135369,135372,135375,135378","04,06,08,10,12,14,16",white tropical bouquet,119.99,
25497801,Paige Skirt Coat,,,simple,,,,,,2018-10-25,2023-10-26,7,"119968,119971,119974,119977,119980,119983,119986","04,06,08,10,12,14,16",navy,139.99,
25497802,Paige Skirt Coat,,,simple,,,,,,2019-02-19,2023-10-26,7,"156418,156421,156424,156427,156430,156433,156436","04,06,08,10,12,14,16",grey,149.99,
25497803,Paige Skirt Coat,,,simple,,,,,,2019-03-18,2023-10-26,7,"161036,161039,161042,161045,161048,161051,161054","04,06,08,10,12,14,16",black,149.99,
25497901,Penny Ponte Dress,,,simple,,,,,"1815,1818,1923,1926,1944,1956,1980,1986,2190,2193,2544,2553,2586,2592,2601,3286,3297,3300,3318,3321,3375,3378,3402,3408,3666,3669,3939,3966,3975,4008,4014,4023,4167,5039,5045,5072,5075",2018-10-16,2025-05-21,7,"114846,114849,114852,114855,114858,114861,114864","04,06,08,10,12,14,16",rouge rose,99.99,
25498401,Delilah Metallic Halo Neck Dress,,,simple,,,,,,2019-04-23,2023-10-26,8,"168569,168572,168575,168578,168581,168584,168587,168590","04,06,08,10,12,14,16,18",plum,109.99,
25498601,Donatella Blazer,,,simple,,,,,"2622,2625,2634,4053,4056,4065,5552,5555,5564",2018-08-20,2025-05-21,7,"59982,59985,59988,59991,59994,59997,60000","04,06,08,10,12,14,16",leopard,129.99,
25498603,Donatella Blazer,,,simple,,,,,,2019-07-03,2023-10-26,7,"178866,178869,178872,178875,178878,178881,178884","04,06,08,10,12,14,16",rose floral,129.99,
25498604,Donatella Blazer,,,simple,,,,,"1923,2190,2205,2241,2244,2250,2283,2562,2571,2586,2589,2595,3318,3477,3480,3486,3519,3666,3681,3984,3993,4008,4011,4017,4209,4212,5552,5555,5564",2019-01-03,2025-05-21,7,"146058,146061,146064,146067,146070,146073,146076","04,06,08,10,12,14,16",summer leopard,129.99,
25498606,Donatella Blazer,,,simple,,,,,"555,255,555,564",2019-04-23,2025-05-21,7,"168086,168089,168092,168095,168098,168101,168104","04,06,08,10,12,14,16",vintage chain,129.99,
25498607,Donatella Blazer,,,simple,,,,,,2019-10-15,2023-10-26,7,"256687,256702,256708,256723,256726,256732,256735","04,06,08,10,12,14,16",tropical sunset,129.99,
25499301,Lucy Button-Down Denim Dress,,,simple,,,,,4164,2019-09-03,2025-05-21,7,"193188,193191,193194,193197,193200,193203,193206","04,06,08,10,12,14,16",summer blue,79.99,
25499901,Melody Wrap Coat,,,simple,,,,,,2019-04-02,2023-10-26,7,"163562,163565,163568,163571,163574,163577,163580","04,06,08,10,12,14,16",grey marle,179.99,
25500401,Bianca button front  blouse,,,simple,,,,,,2018-10-26,2023-10-26,7,"129289,129292,129295,129298,129301,129304,129307","04,06,08,10,12,14,16",black,49.99,
25500402,Bianca button front  blouse,,,simple,,,,,,2018-10-26,2023-10-26,7,"131011,131014,131017,131020,131023,131026,131029","04,06,08,10,12,14,16",burgandy,49.99,
25500601,Lilly Lace Up Bustier,,,simple,,,,,,2018-10-02,2023-10-26,7,"111994,111997,112000,112003,112006,112009,112012","04,06,08,10,12,14,16",fuschia peony,79.99,
25500603,Lilly Lace-Up Bustier,,,simple,,,,,,2018-11-08,2023-10-26,7,"137064,137067,137070,137073,137076,137079,137082","04,06,08,10,12,14,16",spot,69.99,
25501301,Brandy Bardot Linen Jumpsuit,,,simple,,,,,"2622,2625,2628,4053,4056,4059,4277,4280,5552,5555,5558",2018-10-04,2025-05-21,8,"113212,113215,113218,113221,113224,113227,113230,113233","04,06,08,10,12,14,16,18",paradise punch,139.99,
25501401,Olivia Fitted Midi Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-10-04,2025-05-01,8,"113107,113110,113113,113116,113119,113122,113125,113128","04,06,08,10,12,14,16,18",fuschia peony,149.99,
25501601,Edie Ditsy Mini Dress,,,simple,,,,,,2018-11-08,2023-10-26,8,"136167,136170,136173,136176,136179,136182,136185,136188","04,06,08,10,12,14,16,18",red base floral,99.99,
25501901,Miranda Fitted Bodysuit,,,simple,,,,,,2018-11-08,2023-10-26,5,"137232,137235,137238,137241,137244","l,m,s,xs,xxs",black,49.99,
25501902,Miranda Fitted Bodysuit,,,simple,,,,,,2018-11-26,2023-10-26,5,"140403,140406,140409,140412,140415","l,m,s,xs,xxs",symphony scarlet,49.99,
25502101,Rina Cross Front Bardot Dress,,,simple,,,,,,2018-08-20,2023-10-26,7,"59319,59322,59325,59328,59331,59334,59337","04,06,08,10,12,14,16",black,119.99,
25502201,Kimora Metallic Cami Bodysuit,This silver metallic cami bodysuit is a glamorous addition to your summer wardrobe. Style back with high rise denim and heels for the perfect date night look. Product features Fitted silhouette Stretch metallic jersey fabrication Square neckline Thin fixed shoulder straps Snap fastening underneath Fully lined,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-10-04,2025-05-01,6,"113176,113179,113182,113185,113188,113191","L,M,S,XL,XS,XXS",silver,49.99,
25502402,25502402,,,simple,,,,,,2019-08-29,2023-10-26,6,"190632,190635,190638,190641,190644,190647","l,m,s,xl,xs,xxs",regal mauve,59.99,
25502601,Harriet V-Neck Lace Mini Dress,,,simple,,,,,,2019-04-23,2023-10-26,8,"168455,168458,168461,168464,168467,168470,168473,168476","04,06,08,10,12,14,16,18",burgundy,159.99,
25502901,Amore Print Weekender Bag,,,simple,,,,,"2622,2658,2673,4053,4089,4107,6870",2018-08-16,2025-05-01,1,7311,00,grey,69.99,
25503101,Lexi Laptop Backpack,,,simple,,,,,,2018-08-16,2023-10-26,1,10791,00,black,64.99,
25503301,Sue Puff Sleeve Bardot Dress,,,simple,,,,,,2018-10-04,2023-10-26,8,"113665,113668,113671,113674,113677,113680,113683,113686","04,06,08,10,12,14,16,18",black,129.99,
25503302,Sue Puff Sleeve Bardot Dress,,,simple,,,,,,2018-10-04,2023-10-26,7,"112804,112807,112810,112813,112816,112819,112822","04,06,08,10,12,14,16",porcelain,129.99,
25503401,Ava Front Pocket Laptop Tote,,,simple,,,,,,2018-08-20,2023-10-26,1,57495,00,smooth sand,79.99,
25503402,Ava Front Pocket Laptop Tote,,,simple,,,,,,2018-08-20,2023-10-26,1,56628,00,blush,79.99,
25503501,Sadie Tote Bag,,,simple,,,,,,2018-08-20,2023-10-26,1,57492,00,black,59.99,
25503502,Sadie Tote,,,simple,,,,,,2018-08-16,2023-10-26,1,3012,00,almond,59.99,
25503503,Sadie Tote Bag,,,simple,,,,,,2018-10-30,2023-10-26,1,134337,00,sepia rose,59.99,
25503504,Sadie Tote Bag,,,simple,,,,,,2018-10-30,2023-10-26,1,134307,00,white,59.99,
25503506,Sadie Tote Bag,,,simple,,,,,,2018-11-27,2023-10-26,1,141288,00,bronze,59.99,
25503507,Sadie Tote Bag,,,simple,,,,,,2018-11-27,2023-10-26,1,141339,00,tan,59.99,
25503508,Sadie Tote Bag,,,simple,,,,,,2019-01-02,2023-10-26,1,144231,00,blue,59.99,
25503509,Sadie Tote Bag,,,simple,,,,,,2019-01-15,2023-10-26,1,147234,00,vintage floral print,59.99,
25503510,Sadie Tote Bag,,,simple,,,,,,2019-05-07,2023-10-26,1,169931,00,chain print,59.99,
25503601,Sophia Co-ord Sequin Crop Cami,,,simple,,,,,"3286,4053,4056,4062,5552,5555,5561",2018-11-07,2025-05-21,7,"135837,135840,135843,135846,135849,135852,135855","04,06,08,10,12,14,16",black,69.99,
25503701,Camille Front Pocket Bag,,,simple,,,,,,2018-08-20,2023-10-26,1,57234,00,black,59.99,
25503702,Camille Front Pocket Bag,,,simple,,,,,,2018-08-16,2023-10-26,1,8829,00,tan,59.99,
25503801,Stella Quilt Laptop Bag,,,simple,,,,,,2018-08-16,2023-10-26,1,9804,00,black,89.99,
25504101,Isla Circle Bag,,,simple,,,,,,2018-08-16,2023-10-26,1,6183,00,black,39.99,
25504102,Isla Circle Bag,,,simple,,,,,,2018-08-16,2023-10-26,1,8049,00,nude,39.99,
25504201,Joanna Foldover Clutch,,,simple,,,,,"2544,2547,2622,2658,2673,4053,4089,4107,6870",2018-08-20,2025-05-01,1,59046,00,rose gold shimmer,39.99,
25504202,Joanna Foldover Clutch,,,simple,,,,,"2622,2658,2673,4053,4089,4107,6870",2018-08-20,2025-05-01,1,57690,00,black,39.99,
25504301,Lorena Grab Handle Clutch,,,simple,,,,,,2018-08-16,2023-10-26,1,2163,00,blush,49.99,
25504302,Lorena Grab Handle Clutch,,,simple,,,,,,2018-08-16,2023-10-26,1,6144,00,tan,49.99,
25504401,Tara Geo Box Clutch,,,simple,,,,,,2018-08-22,2023-10-26,1,96986,00,nude,39.99,
25504402,Tara Geo Box Clutch,,,simple,,,,,,2018-08-20,2023-10-26,1,60033,00,metallic rose gold,39.99,
25504501,Elle Geo Box Clutch,,,simple,,,,,,2018-08-20,2023-10-26,1,59049,00,gold shimmer,49.99,
25504502,Elle Geo Box Clutch,,,simple,,,,,,2018-12-04,2023-10-26,1,142047,00,navy shimmer,49.99,
25504701,Aimee Quilt Wallet,,,simple,,,,,,2018-08-20,2023-10-26,1,57063,00,navy,29.99,
25504702,Aimee Quilt Wallet,,,simple,,,,,,2018-08-20,2023-10-26,1,58500,00,burnt sienna,29.99,
25504703,Aimee Quilt Wallet,,,simple,,,,,,2018-08-20,2023-10-26,1,56451,00,black,29.99,
25504801,Amoretta Jacket,,,simple,,,,,,2019-01-22,2023-10-26,7,"149228,149231,149234,149237,149240,149243,149246","04,06,08,10,12,14,16",porcelain,99.99,
25504901,Sophia Sequin Pencil Skirt,,,simple,,,,,,2018-11-07,2023-10-26,7,"135939,135942,135945,135948,135951,135954,135957","04,06,08,10,12,14,16",black,109.99,
25505801,Sunnie Lace Bodice Jumpsuit,,,simple,,,,,,2018-10-04,2023-10-26,8,"113434,113437,113440,113443,113446,113449,113452,113458","04,06,08,10,12,14,16,18",black.,159.99,
25505901,Donna Tie Front Blouse,,,simple,,,,,,2018-08-20,2023-10-26,7,"57540,57543,57546,57549,57552,57555,57558","04,06,08,10,12,14,16",black.,69.99,
25505904,Donna Tie Front Blouse,,,simple,,,,,,2018-08-16,2023-10-26,7,"6297,6300,6303,6306,6309,6312,6315","04,06,08,10,12,14,16",ocean bed,69.99,
25506001,Misty Off The Shoulder Jumpsuit,,,simple,,,,,,2018-11-08,2023-10-26,8,"136638,136641,136644,136647,136650,136653,136656,137250","04,06,08,10,12,14,16,18",black,159.99,
25506101,Morgan Button Detail Midi Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-10-04,2025-05-21,8,"112468,112471,112474,112477,112480,112483,112486,112489","04,06,08,10,12,14,16,18",sweet caramel,139.99,
25506401,Petra Merci Slogan Tee,,,simple,,,,,,2018-08-16,2023-10-26,5,"2682,2685,2688,2691,2694","l,m,s,xs,xxs",ochre,29.99,
25506501,Ayesha New York Slogan Tee,This mint green New York slogan tee is a chic update for your casual wardrobe. Dress it up with denim and slingback heels for a polished weekend look.Product featuresRelaxed fitCrew neckline100% cotton fabricationWhite 'New York' printCare instructions: Cold machine wash garment inside out with like colours.Model sizingWears: Size US 4/S,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-08-16,2025-05-01,5,"7647,7650,7653,7656,7659","L,M,S,XS,XXS",green,29.99,
25508501,Tierra La Femme Slogan Tee,,,simple,,,,,,2018-08-21,2023-10-26,5,"88245,89106,90054,91473,92172","l,m,s,xs,xxs",blush,34.99,
25509401,Lauren Scallop Lace Bralette,,,simple,,,,,,2018-10-04,2023-10-26,8,"112420,112423,112426,112429,112432,112435,112438,112441","04,06,08,10,12,14,16,xxs",porcelain / nude,59.99,
25509501,Ruby-Rose Jacket,,,simple,,,,,,2018-11-08,2023-10-26,7,"138198,138201,138204,138207,138210,138213,138216","04,06,08,10,12,14,16",black,79.99,
25510202,9351746116595,,,simple,,,,,,2019-09-03,2023-10-26,4,"237549,237552,237555,237558","06,08,10,12",blush,179.99,
25510601,Gigi Tiered Trim Maxi Dress,,,simple,,,,,"2622,2625,4053,4056,5552,5555,5558",2018-11-05,2025-05-21,7,"135339,135342,135345,135348,135351,135354,135357","04,06,08,10,12,14,16",blush tropical floral,139.99,
25510702,Kendal Petite Two in One Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-08-20,2025-05-21,7,"60003,60006,60009,60012,60015,60018,60021","04,06,08,10,12,14,16",porcelain floral print,129.99,
25511301,Archie Flare Sleeve Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-08-22,2025-05-20,6,"96992,96995,96998,97001,97004,97007","04,06,08,10,12,14",porcelain based floral,159.99,
25511402,Spencer Strapless Jumpsuit,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-08-22,2025-05-21,6,"92888,92891,92894,92897,92900,92903","04,06,08,10,12,14",verona rose,149.99,
25511501,Gia Flutter Sleeve Jumpsuit,,,simple,,,,,,2018-11-08,2023-10-26,8,"136749,136752,136755,136758,136761,136764,136767,136770","04,06,08,10,12,14,16,18",black,139.99,
25511801,Darcey Lace Double Tier Ponte Dress,,,simple,,,,,,2019-07-23,2023-10-26,8,"182724,182727,182730,182733,182736,182739,182742,182745","04,06,08,10,12,14,16,18",black,119.99,
25511802,Darcey Lace Double Tier Ponte Dress,,,simple,,,,,,2019-06-18,2023-10-26,8,"176326,176329,176332,176335,176338,176341,176344,176347","04,06,08,10,12,14,16,18",pink,119.99,
25512003,Bronte Roll Neck Long Sleeve Bodysuit,,,simple,,,,,,2019-04-01,2023-10-26,5,"162872,162875,162878,162881,162884","l,m,s,xs,xxs",natural leopard,59.99,
25512301,Madison Tie Capelet,,,simple,,,,,"4053,4056,4065,5552,5555,5564",2018-10-25,2025-05-21,7,"120199,120202,120205,120208,120211,120214,120217","04,06,08,10,12,14,16",black,129.99,
25512302,Madison Tie Capelet,,,simple,,,,,"2622,2625,2634,4053,4056,4065,5552,5555,5564",2018-10-04,2025-05-21,7,"113371,113374,113377,113380,113383,113386,113389","04,06,08,10,12,14,16",porcelain,129.99,
25513102,Jansz Linen Blazer,,,simple,,,,,,2018-08-22,2023-10-26,7,"95768,95771,95774,95777,95780,95783,95786","04,06,08,10,12,14,16",blue stripe,119.99,
25513103,Jansz Co-ord Linen Blazer,,,simple,,,,,,2018-08-22,2023-10-26,7,"92924,92927,92930,92933,92936,92939,92942","04,06,08,10,12,14,16",blush,119.99,
25513401,Sammy Smocked Waist Bardot Top,,,simple,,,,,,2018-10-04,2023-10-26,8,"112957,112960,112963,112966,112969,112972,112975,112978","04,06,08,10,12,14,16,18",springtime tulip,79.99,
25513601,Megan felled seam wrap coat,,,simple,,,,,"2622,2625,2634,4053,4056,4065,5039,5153",2018-08-21,2025-05-01,7,"68267,72390,73158,75555,77946,80325,82701","04,06,08,10,12,14,16",grey,149.99,
25513602,Megan Felled Seam Wrap Coat,,,simple,,,,,"1815,1818,1923,2190,2205,2241,2247,2283,2586,2592,2595,3297,3300,3318,3477,3483,3519,3666,3681,4008,4011,4014,4017,4179,4268,4271,5039,5153",2019-03-06,2025-05-01,7,"158258,158261,158264,158267,158270,158273,158276","04,06,08,10,12,14,16",camel,159.99,
25513603,Megan Felled Seam Wrap Coat,,,simple,,,,,,2019-05-20,2023-10-26,7,"171800,171803,171806,171809,171812,171815,171818","04,06,08,10,12,14,16","black,black.",159.99,
25513701,Romina Lace Spliced Trim Essential Top,,,simple,,,,,,2018-09-11,2023-10-26,6,"109735,109738,109741,109744,109747,109750","l,m,s,xl,xs,xxs",black,49.99,
25513802,Delta Lace Spliced Essential Tank,,,simple,,,,,,2018-10-04,2023-10-26,5,"112861,112864,112867,112870,112873","l,m,s,xs,xxs",porcelain,49.99,
25513803,Delta Lace Spliced Essential Tank,,,simple,,,,,,2018-12-04,2023-10-26,5,"142068,142071,142074,142077,142080","l,m,s,xs,xxs",winter cherry,49.99,
25514001,Kaia High Rise Crop Jeans,,,simple,,,,,,2019-09-03,2023-10-26,7,"198666,198669,198672,198675,198678,198681,198684","04,06,08,10,12,14,16",navy,89.99,
25514301,Bella High-Rise Sculpting Jeans,,,simple,,,,,"1923,2103,2118,2121,2220,2223,2586,2592,3268,3318,3576,3591,3594,3696,3699,3942,4008,4014,4164,4167,5552,5555",2018-11-08,2025-05-21,8,"136437,136440,136443,136446,136449,136452,136455,136458","04,06,08,10,12,14,16,18",amalfi blue,89.99,
25514501,Milani Stretch Lace Bralette,"This delicate nude lace bralette can be dressed up or down to suit the mood. Layer yours under a boyfriend blazer, or let it peek out from underneath a silk cami or slouchy tee. Product featuresPull-on designSoft stretch lace Adjustable spaghetti strapsLined",,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-11-26,2025-05-21,5,"140331,140334,140337,140340,140343","L,M,S,XS,XXS",nude,29.99,
25514502,Milani Stretch Lace Bralette,"This delicate black lace bralette can be dressed up or down to suit the mood. Layer yours under a boyfriend blazer, or let it peek out from underneath a silk cami or slouchy tee. Product featuresPull-on designSoft stretch lace Adjustable spaghetti strapsLined",,simple,,,,,"1923,1992,2025,2583,4053,4056,4062,5552,5555,5561",2018-11-26,2025-05-21,5,"140232,140235,140238,140241,140244","L,M,S,XS,XXS",black,29.99,
25514601,Jamie Printed Culotte Jumpsuit,,,simple,,,,,,2018-08-22,2023-10-26,6,"96875,96878,96881,96884,96887,96890","04,06,08,10,12,14",fuschia watercolour,119.99,
25515201,Holly Cowl Neck Midi Dress,,,simple,,,,,,2018-08-16,2023-10-26,8,"2964,2970,2973,2976,2979,2982,2985,2988","04,06,08,10,12,14,16,18",cherry lips,169.99,
25515401,Evelyn Lace Wrap Front Skirt Dress,,,simple,,,,,,2019-08-29,2023-10-26,3,"190623,190626,190629","06,08,10",pink,179.99,
25515702,Jessica Printed Tiered Maxi Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-09-11,2025-05-21,6,"110662,110665,110668,110671,110674,110677","04,06,08,10,12,14",ochre vintage floral,129.99,
25515802,Blair Petite Stripe Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-09-11,2025-05-21,7,"110359,110362,110365,110368,110371,110374,110377","04,06,08,10,12,14,16",rust stripe,169.99,
25515902,Tulip Short Sleeve Jumpsuit,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-08-22,2025-05-20,6,"96812,96815,96818,96821,96824,96827","04,06,08,10,12,14",robe blush,129.99,
25516003,Mia Tie front button through dress,,,simple,,,,,,2019-09-03,2023-10-26,6,"216003,216006,216009,216012,216015,216018","04,06,08,10,12,14",ochre vintage floral,129.99,
25516101,Brooke Borg Coat,,,simple,,,,,,2019-03-08,2023-10-26,7,"158990,158993,158996,158999,159002,159005,159008","04,06,08,10,12,14,16",cream,159.99,
25516201,Aspen Metallic Jumper,,,simple,,,,,,2019-04-02,2023-10-26,5,"163058,163061,163064,163067,163070","l,m,s,xs,xxs",berry,69.99,
25516202,Aspen Metallic Jumper,,,simple,,,,,,2019-04-02,2023-10-26,5,"163217,163220,163223,163226,163229","l,m,s,xs,xxs",champagne shimmer,69.99,
25516701,Meg Stripe Tie Front Shirt,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-12-13,2025-05-21,8,"143214,143217,143220,143223,143226,143229,143232,143235","04,06,08,10,12,14,16,18",mustard stripe,59.99,
25516801,Elise Floral Ruffle Mini Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-11-08,2025-05-21,7,"137112,137115,137118,137121,137124,137127,137130","04,06,08,10,12,14,16",floral medley,139.99,
25517101,Charlie Drape Bodice Jumpsuit,,,simple,,,,,,2018-08-16,2023-10-26,8,"5919,5922,5925,5928,5931,5964,5997,6009","04,06,08,10,12,14,16,18",black.,149.99,
25517102,Charlie Drape Bodice Jumpsuit,,,simple,,,,,,2018-10-04,2023-10-26,8,"112756,112759,112762,112765,112768,112771,112774,112777","04,06,08,10,12,14,16,18",red shiraz,149.99,
25517401,Dahlia Crop Jumper,,,simple,,,,,,2019-02-25,2023-10-26,5,"157105,157108,157111,157114,157117","l,m,s,xs,xxs",black,69.99,
25517402,Dahlia Crop Jumper,,,simple,,,,,,2019-02-25,2023-10-26,5,"157090,157093,157096,157099,157102","l,m,s,xs,xxs",porcelain,69.99,
25517501,Dahlia Tie Waist Knit Pants,,,simple,,,,,,2019-02-19,2023-10-26,12,"156124,156127,156130,156133,156136,156139,156142,156145,156148,156151,156154,156157","04,06,08,10,12,14,16,l,m,s,xs,xxs",black,99.99,
25517601,Marnie linear lace column dress,,,simple,,,,,,2019-08-29,2023-10-26,3,"190452,190455,190458","06,08,10",pink,179.99,
25517901,Stevie cap sleeve lace maxi dress,,,simple,,,,,,2019-09-03,2023-10-26,3,"240402,240405,240408","06,08,10",porcelain,199.99,
25518002,Lachey Petite Maxi Dress,,,simple,,,,,,2018-11-19,2023-10-26,3,"139433,139436,139439","06,08,10",pink,149.99,
25518401,Olivia button front halter,,,simple,,,,,,2019-09-03,2023-10-26,7,"192741,192744,192747,192750,192753,192756,192759","04,06,08,10,12,14,16",porcelain,69.99,
25518402,Olivia button front halter,,,simple,,,,,,2019-09-02,2023-10-26,7,"191790,191793,191796,191799,191802,191805,191808","04,06,08,10,12,14,16",leopard print,79.99,
25518403,Olivia button front halter,,,simple,,,,,,2019-09-03,2023-10-26,7,"194184,194187,194190,194193,194196,194199,194202","04,06,08,10,12,14,16",black,69.99,
25518601,Sara pocket stripe shirt,,,simple,,,,,,2019-09-03,2023-10-26,8,"194625,194628,194631,194634,194637,194640,194643,194646","04,06,08,10,12,14,16,18",mint stripe,79.99,
25518602,Sara pocket stripe shirt,,,simple,,,,,,2019-09-03,2023-10-26,8,"195828,195831,195834,195837,195840,195843,195846,195849","04,06,08,10,12,14,16,18",blue stripe,79.99,
